[runlim] version:		1.10
[runlim] sample:		12955.1 time, 13130.0 real, 414.3 MB
[runlim] sample:		12965.0 time, 13140.0 real, 414.3 MB
[runlim] sample:		12974.9 time, 13150.0 real, 414.3 MB
[runlim] sample:		12984.9 time, 13160.0 real, 414.3 MB
[runlim] sample:		12994.8 time, 13170.0 real, 414.3 MB
[runlim] sample:		13004.8 time, 13180.0 real, 414.3 MB
[runlim] sample:		13014.7 time, 13190.0 real, 414.3 MB
[runlim] sample:		13024.6 time, 13200.0 real, 414.3 MB
[runlim] sample:		13034.5 time, 13210.0 real, 414.3 MB
[runlim] sample:		13044.3 time, 13220.0 real, 414.3 MB
[runlim] sample:		13054.3 time, 13230.0 real, 414.3 MB
[runlim] sample:		13064.2 time, 13240.0 real, 414.3 MB
[runlim] sample:		13074.1 time, 13250.0 real, 414.3 MB
[runlim] sample:		13083.9 time, 13260.0 real, 414.3 MB
[runlim] sample:		13093.8 time, 13270.0 real, 414.3 MB
[runlim] sample:		13103.6 time, 13280.0 real, 414.3 MB
[runlim] sample:		13113.4 time, 13290.0 real, 414.3 MB
[runlim] sample:		13123.3 time, 13300.0 real, 414.3 MB
[runlim] sample:		13133.1 time, 13310.0 real, 414.3 MB
[runlim] sample:		13143.0 time, 13320.0 real, 414.3 MB
[runlim] sample:		13153.0 time, 13330.0 real, 414.3 MB
[runlim] sample:		13162.9 time, 13340.0 real, 414.3 MB
[runlim] sample:		13172.7 time, 13350.0 real, 414.3 MB
[runlim] sample:		13182.6 time, 13360.0 real, 414.3 MB
[runlim] sample:		13192.4 time, 13370.0 real, 414.3 MB
[runlim] sample:		13202.3 time, 13380.0 real, 414.3 MB
[runlim] sample:		13212.2 time, 13390.0 real, 414.3 MB
[runlim] sample:		13222.1 time, 13400.0 real, 414.3 MB
[runlim] sample:		13232.0 time, 13410.0 real, 414.3 MB
[runlim] sample:		13241.9 time, 13420.0 real, 414.3 MB
[runlim] sample:		13251.8 time, 13430.0 real, 414.3 MB
[runlim] sample:		13261.7 time, 13440.0 real, 414.3 MB
[runlim] sample:		13271.6 time, 13450.0 real, 414.3 MB
[runlim] sample:		13281.4 time, 13460.0 real, 414.3 MB
[runlim] sample:		13291.3 time, 13470.0 real, 414.3 MB
[runlim] sample:		13301.2 time, 13480.0 real, 414.3 MB
[runlim] sample:		13311.1 time, 13490.0 real, 414.3 MB
[runlim] sample:		13321.1 time, 13500.0 real, 414.3 MB
[runlim] sample:		13330.9 time, 13510.0 real, 414.3 MB
[runlim] sample:		13340.9 time, 13520.0 real, 414.3 MB
[runlim] sample:		13350.7 time, 13530.0 real, 414.3 MB
[runlim] sample:		13360.6 time, 13540.0 real, 414.3 MB
[runlim] sample:		13370.6 time, 13550.0 real, 414.3 MB
[runlim] sample:		13380.4 time, 13560.0 real, 414.3 MB
[runlim] sample:		13390.3 time, 13570.0 real, 414.3 MB
[runlim] sample:		13400.2 time, 13580.0 real, 414.3 MB
[runlim] sample:		13409.9 time, 13590.0 real, 414.3 MB
[runlim] sample:		13419.9 time, 13600.0 real, 414.3 MB
[runlim] sample:		13429.6 time, 13610.0 real, 414.3 MB
[runlim] sample:		13439.5 time, 13620.0 real, 414.3 MB
[runlim] sample:		13449.4 time, 13630.0 real, 414.3 MB
[runlim] sample:		13459.3 time, 13640.0 real, 414.3 MB
[runlim] sample:		13469.1 time, 13650.0 real, 414.3 MB
[runlim] sample:		13479.0 time, 13660.0 real, 414.3 MB
[runlim] sample:		13488.9 time, 13670.0 real, 414.3 MB
[runlim] sample:		13498.8 time, 13680.0 real, 414.3 MB
[runlim] sample:		13508.6 time, 13690.0 real, 414.3 MB
[runlim] sample:		13518.5 time, 13700.0 real, 414.3 MB
[runlim] sample:		13528.3 time, 13710.0 real, 414.3 MB
[runlim] sample:		13538.2 time, 13720.0 real, 414.3 MB
[runlim] sample:		13548.1 time, 13730.0 real, 414.3 MB
[runlim] sample:		13558.0 time, 13740.0 real, 414.3 MB
[runlim] sample:		13568.0 time, 13750.0 real, 414.3 MB
[runlim] sample:		13577.8 time, 13760.0 real, 414.3 MB
[runlim] sample:		13587.7 time, 13770.0 real, 414.3 MB
[runlim] sample:		13597.6 time, 13780.0 real, 414.3 MB
[runlim] sample:		13607.5 time, 13790.0 real, 414.3 MB
[runlim] sample:		13617.3 time, 13800.0 real, 414.3 MB
[runlim] sample:		13627.1 time, 13810.0 real, 414.3 MB
[runlim] sample:		13637.0 time, 13820.0 real, 414.3 MB
[runlim] sample:		13646.9 time, 13830.0 real, 414.3 MB
[runlim] sample:		13656.8 time, 13840.0 real, 414.3 MB
[runlim] sample:		13666.8 time, 13850.0 real, 414.3 MB
[runlim] sample:		13676.6 time, 13860.0 real, 414.3 MB
[runlim] sample:		13686.6 time, 13870.0 real, 414.3 MB
[runlim] sample:		13696.5 time, 13880.0 real, 414.3 MB
[runlim] sample:		13706.4 time, 13890.0 real, 414.3 MB
[runlim] sample:		13716.1 time, 13900.0 real, 414.3 MB
[runlim] sample:		13726.0 time, 13910.0 real, 414.3 MB
[runlim] sample:		13736.0 time, 13920.0 real, 414.3 MB
[runlim] sample:		13745.8 time, 13930.0 real, 414.3 MB
[runlim] sample:		13755.8 time, 13940.0 real, 414.3 MB
[runlim] sample:		13765.6 time, 13950.0 real, 414.3 MB
[runlim] sample:		13775.5 time, 13960.0 real, 414.3 MB
[runlim] sample:		13785.4 time, 13970.0 real, 414.3 MB
[runlim] sample:		13795.3 time, 13980.0 real, 414.3 MB
[runlim] sample:		13805.2 time, 13990.0 real, 414.3 MB
[runlim] sample:		13815.1 time, 14000.0 real, 414.3 MB
[runlim] sample:		13825.1 time, 14010.0 real, 414.3 MB
[runlim] sample:		13834.9 time, 14020.0 real, 414.3 MB
[runlim] sample:		13844.7 time, 14030.0 real, 414.3 MB
[runlim] sample:		13854.6 time, 14040.0 real, 414.3 MB
[runlim] sample:		13864.4 time, 14050.0 real, 414.3 MB
[runlim] sample:		13874.3 time, 14060.0 real, 414.3 MB
[runlim] sample:		13884.2 time, 14070.0 real, 414.3 MB
[runlim] sample:		13894.1 time, 14080.0 real, 414.3 MB
[runlim] sample:		13904.0 time, 14090.0 real, 414.3 MB
[runlim] sample:		13913.8 time, 14100.0 real, 414.3 MB
[runlim] sample:		13923.8 time, 14110.0 real, 414.3 MB
[runlim] sample:		13933.7 time, 14120.0 real, 414.3 MB
[runlim] sample:		13943.6 time, 14130.0 real, 414.3 MB
[runlim] sample:		13953.4 time, 14140.0 real, 414.3 MB
[runlim] sample:		13963.4 time, 14150.0 real, 414.3 MB
[runlim] sample:		13973.2 time, 14160.0 real, 414.3 MB
[runlim] sample:		13983.0 time, 14170.0 real, 414.3 MB
[runlim] sample:		13992.9 time, 14180.0 real, 414.3 MB
[runlim] sample:		14002.8 time, 14190.0 real, 414.3 MB
[runlim] sample:		14012.8 time, 14200.0 real, 414.3 MB
[runlim] sample:		14022.6 time, 14210.0 real, 414.3 MB
[runlim] sample:		14032.6 time, 14220.0 real, 414.3 MB
[runlim] sample:		14042.4 time, 14230.0 real, 414.3 MB
[runlim] sample:		14052.2 time, 14240.0 real, 414.3 MB
[runlim] sample:		14062.2 time, 14250.0 real, 414.3 MB
[runlim] sample:		14072.0 time, 14260.0 real, 414.3 MB
[runlim] sample:		14081.8 time, 14270.0 real, 414.3 MB
[runlim] sample:		14091.7 time, 14280.0 real, 414.3 MB
[runlim] sample:		14101.5 time, 14290.0 real, 414.3 MB
[runlim] sample:		14111.4 time, 14300.0 real, 414.3 MB
[runlim] sample:		14121.3 time, 14310.0 real, 414.3 MB
[runlim] sample:		14131.3 time, 14320.0 real, 414.3 MB
[runlim] sample:		14141.3 time, 14330.0 real, 414.3 MB
[runlim] sample:		14151.3 time, 14340.0 real, 414.3 MB
[runlim] sample:		14161.3 time, 14350.0 real, 414.3 MB
[runlim] sample:		14171.3 time, 14360.0 real, 414.3 MB
[runlim] sample:		14181.3 time, 14370.0 real, 414.3 MB
[runlim] sample:		14191.3 time, 14380.0 real, 414.3 MB
[runlim] sample:		14201.2 time, 14390.0 real, 414.3 MB
[runlim] sample:		14211.2 time, 14400.0 real, 414.3 MB
[runlim] end:			Sat Apr  4 21:01:42 2026
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		1
[runlim] real:			14400.06 seconds
[runlim] time:			14211.24 seconds
[runlim] space:			429.5 MB
[runlim] samples:		144000
