[runlim] version:		1.10
[runlim] sample:		537.3 time, 13520.0 real, 144.6 MB
[runlim] sample:		547.1 time, 13530.0 real, 152.2 MB
[runlim] sample:		557.0 time, 13540.0 real, 152.9 MB
[runlim] sample:		566.9 time, 13550.0 real, 153.2 MB
[runlim] sample:		517.4 time, 13560.0 real, 129.5 MB
[runlim] sample:		527.2 time, 13570.0 real, 141.0 MB
[runlim] sample:		537.1 time, 13580.0 real, 149.6 MB
[runlim] sample:		546.9 time, 13590.0 real, 151.9 MB
[runlim] sample:		556.8 time, 13600.0 real, 153.9 MB
[runlim] sample:		566.7 time, 13610.0 real, 156.2 MB
[runlim] sample:		517.5 time, 13620.0 real, 130.2 MB
[runlim] sample:		527.2 time, 13630.0 real, 165.3 MB
[runlim] sample:		537.1 time, 13640.0 real, 171.6 MB
[runlim] sample:		547.0 time, 13650.0 real, 178.4 MB
[runlim] sample:		557.0 time, 13660.0 real, 160.2 MB
[runlim] sample:		566.9 time, 13670.0 real, 189.7 MB
[runlim] sample:		517.5 time, 13680.0 real, 128.2 MB
[runlim] sample:		527.3 time, 13690.0 real, 143.5 MB
[runlim] sample:		537.2 time, 13700.0 real, 154.1 MB
[runlim] sample:		547.1 time, 13710.0 real, 156.3 MB
[runlim] sample:		557.1 time, 13720.0 real, 164.4 MB
[runlim] sample:		567.0 time, 13730.0 real, 165.0 MB
[runlim] sample:		517.4 time, 13740.0 real, 131.8 MB
[runlim] sample:		527.3 time, 13750.0 real, 160.4 MB
[runlim] sample:		537.2 time, 13760.0 real, 171.9 MB
[runlim] sample:		547.2 time, 13770.0 real, 176.3 MB
[runlim] sample:		557.0 time, 13780.0 real, 186.5 MB
[runlim] sample:		567.0 time, 13790.0 real, 189.5 MB
[runlim] sample:		517.5 time, 13800.0 real, 125.5 MB
[runlim] sample:		527.4 time, 13810.0 real, 140.7 MB
[runlim] sample:		537.2 time, 13820.0 real, 161.9 MB
[runlim] sample:		547.1 time, 13830.0 real, 165.6 MB
[runlim] sample:		556.9 time, 13840.0 real, 169.1 MB
[runlim] sample:		566.8 time, 13850.0 real, 172.4 MB
[runlim] sample:		517.4 time, 13860.0 real, 149.3 MB
[runlim] sample:		527.2 time, 13870.0 real, 173.2 MB
[runlim] sample:		537.2 time, 13880.0 real, 192.6 MB
[runlim] sample:		547.1 time, 13890.0 real, 197.7 MB
[runlim] sample:		556.8 time, 13900.0 real, 201.8 MB
[runlim] sample:		566.8 time, 13910.0 real, 214.3 MB
[runlim] sample:		517.4 time, 13920.0 real, 127.8 MB
[runlim] sample:		527.1 time, 13930.0 real, 155.2 MB
[runlim] sample:		537.0 time, 13940.0 real, 170.4 MB
[runlim] sample:		546.9 time, 13950.0 real, 173.3 MB
[runlim] sample:		556.7 time, 13960.0 real, 174.9 MB
[runlim] sample:		566.6 time, 13970.0 real, 186.9 MB
[runlim] sample:		517.3 time, 13980.0 real, 124.1 MB
[runlim] sample:		527.2 time, 13990.0 real, 137.3 MB
[runlim] sample:		537.0 time, 14000.0 real, 145.0 MB
[runlim] sample:		547.0 time, 14010.0 real, 148.3 MB
[runlim] sample:		556.9 time, 14020.0 real, 149.8 MB
[runlim] sample:		566.8 time, 14030.0 real, 151.7 MB
[runlim] sample:		517.4 time, 14040.0 real, 126.2 MB
[runlim] sample:		527.3 time, 14050.0 real, 136.8 MB
[runlim] sample:		537.2 time, 14060.0 real, 145.0 MB
[runlim] sample:		547.1 time, 14070.0 real, 150.8 MB
[runlim] sample:		557.0 time, 14080.0 real, 153.3 MB
[runlim] sample:		566.9 time, 14090.0 real, 153.9 MB
[runlim] sample:		517.4 time, 14100.0 real, 121.7 MB
[runlim] sample:		527.2 time, 14110.0 real, 146.1 MB
[runlim] sample:		537.1 time, 14120.0 real, 140.9 MB
[runlim] sample:		547.0 time, 14130.0 real, 164.4 MB
[runlim] sample:		556.9 time, 14140.0 real, 171.7 MB
[runlim] sample:		566.7 time, 14150.0 real, 174.4 MB
[runlim] sample:		517.4 time, 14160.0 real, 125.9 MB
[runlim] sample:		527.1 time, 14170.0 real, 160.7 MB
[runlim] sample:		537.0 time, 14180.0 real, 166.3 MB
[runlim] sample:		547.0 time, 14190.0 real, 178.3 MB
[runlim] sample:		556.9 time, 14200.0 real, 180.4 MB
[runlim] sample:		566.6 time, 14210.0 real, 180.7 MB
[runlim] sample:		517.4 time, 14220.0 real, 124.5 MB
[runlim] sample:		527.2 time, 14230.0 real, 147.7 MB
[runlim] sample:		537.0 time, 14240.0 real, 160.4 MB
[runlim] sample:		547.0 time, 14250.0 real, 166.4 MB
[runlim] sample:		556.7 time, 14260.0 real, 167.3 MB
[runlim] sample:		566.7 time, 14270.0 real, 169.4 MB
[runlim] sample:		517.3 time, 14280.0 real, 124.2 MB
[runlim] sample:		527.2 time, 14290.0 real, 150.5 MB
[runlim] sample:		537.1 time, 14300.0 real, 160.8 MB
[runlim] end:			Sat Apr  4 21:00:04 2026
[runlim] status:		ok
[runlim] result:		0
[runlim] children:		137787
[runlim] real:			14302.93 seconds
[runlim] time:			575.23 seconds
[runlim] space:			226.8 MB
[runlim] samples:		143029
